payment_id,account_id,payment_date,payment_amount,payment_channel,payment_type,source_system,reversal_of_payment_id
P00002174,A002421,2025-01-21,383.65,cash,payment,bank_file,
P00002175,A002422,2025-07-19,144.73,bank_transfer,payment,bank_file,
P00002176,A002422,2025-08-22,189.96,bpay,payment,agency_file,
P00002177,A002422,2025-10-11,132.33,bank_transfer,payment,direct_debit,
P00002178,A002422,2025-11-11,74.96,bpay,payment,customer_portal,
P00002179,A002425,2025-02-08,471.11,bank_transfer,payment,bank_file,
P00002180,A002425,2025-02-27,654.2,card,payment,agency_file,
P00002181,A002425,2025-03-25,826.58,bank_transfer,payment,customer_portal,
P00002182,A002428,2026-02-08,373.54,bank_transfer,payment,bank_file,
P00002183,A002428,2026-03-13,311.08,bank_transfer,payment,direct_debit,
P00002184,A002428,2026-04-25,385.78,bank_transfer,payment,manual_adjustment,
P00002185,A002431,2025-09-22,458.46,card,payment,bank_file,
P00002186,A002431,2025-10-07,641.67,card,payment,agency_file,
P00002187,A002431,2025-10-31,515.58,direct_debit,payment,bank_file,
P00002188,A002431,2025-12-02,320.33,card,payment,agency_file,
P00003744,A002433,2026-02-20,18.76,bank_transfer,payment,legacy_migration,
P00002189,A002434,2025-06-09,221.45,bank_transfer,payment,agency_file,
P00002190,A002435,2026-02-22,253.75,bpay,payment,agency_file,
P00002191,A002436,2026-02-25,26.78,direct_debit,payment,customer_portal,
P00002192,A002436,2026-03-18,126.86,card,payment,agency_file,
P00002193,A002438,2026-04-04,323.33,bpay,payment,agency_file,
P00002194,A002438,2026-04-30,468.39,card,payment,customer_portal,
P00002195,A002439,2025-09-10,396.94,direct_debit,payment,bank_file,
P00002196,A002439,2025-09-22,1606.94,direct_debit,payment,bank_file,
P00002197,A002441,2024-11-13,233.89,card,payment,agency_file,
P00002198,A002441,2024-12-27,1151.72,bank_transfer,payment,customer_portal,
P00002199,A002444,2025-10-12,46.79,bpay,payment,agency_file,
P00002200,A002444,2025-11-11,44.86,bpay,payment,direct_debit,
P00002201,A002444,2025-11-26,17.1,bpay,payment,agency_file,
P00002202,A002445,2026-04-08,16.66,bpay,payment,customer_portal,
P00002203,A002446,2026-03-27,131.43,bank_transfer,payment,manual_adjustment,
P00002204,A002449,2026-03-14,56.78,card,payment,bank_file,
P00002205,A002449,2026-04-09,245.22,card,payment,bank_file,
P00002206,A002451,2025-10-20,1715.42,bank_transfer,payment,customer_portal,
P00002207,A002455,2025-12-07,1636.59,direct_debit,payment,customer_portal,
P00002208,A002455,2025-12-30,2170.66,bpay,payment,agency_file,
P00002209,A002455,2026-01-17,2677.44,bank_transfer,payment,agency_file,
P00002210,A002457,2025-11-20,294.49,bank_transfer,payment,direct_debit,
P00002211,A002457,2025-12-20,104.03,bank_transfer,payment,agency_file,
P00002212,A002457,2026-01-11,143.87,bank_transfer,payment,customer_portal,
P00002213,A002457,2026-02-13,150.01,bank_transfer,payment,manual_adjustment,
P00002214,A002457,2026-03-14,34.27,bpay,payment,agency_file,
P00002215,A002460,2024-11-08,18.85,bpay,payment,bank_file,
P00002216,A002460,2024-11-21,9.2,bank_transfer,payment,direct_debit,
P00002217,A002460,2024-11-24,8.5,bank_transfer,payment,agency_file,
P00002218,A002460,2024-12-12,6.47,card,payment,direct_debit,
P00002219,A002463,2025-07-18,911.32,bank_transfer,payment,agency_file,
P00002220,A002464,2025-12-30,353.69,bank_transfer,payment,customer_portal,
P00002221,A002466,2026-03-13,319.58,bpay,payment,bank_file,
P00002222,A002468,2026-02-14,635.85,direct_debit,payment,customer_portal,
P00002222,A002468,2026-02-14,635.85,direct_debit,payment,customer_portal,
P00002223,A002468,2026-02-15,280.55,bank_transfer,payment,agency_file,
P00002224,A002468,2026-04-01,247.02,card,payment,customer_portal,
P00002225,A002468,2026-04-05,524.47,bank_transfer,payment,agency_file,
P00002226,A002469,2026-02-04,895.03,bank_transfer,payment,agency_file,
P00002227,A002470,2025-10-01,730.64,bank_transfer,payment,agency_file,
P00002228,A002473,2026-01-05,321.47,bpay,payment,agency_file,
P00002229,A002473,2026-02-13,401.33,bpay,payment,agency_file,
P00002230,A002473,2026-02-25,396.99,card,payment,agency_file,
P00002231,A002480,2025-01-02,143.21,direct_debit,payment,agency_file,
P00002232,A002480,2025-01-24,218.51,bank_transfer,payment,agency_file,
P00002233,A002480,2025-02-11,144.12,card,payment,customer_portal,
P00002234,A002482,2026-01-09,2639.64,bank_transfer,payment,customer_portal,
P00002235,A002483,2026-01-26,230.66,card,payment,customer_portal,
P00002236,A002484,2025-08-17,49.93,cash,payment,bank_file,
P00002237,A002484,2025-09-27,272.92,direct_debit,payment,agency_file,
P00002238,A002486,2025-08-15,108.69,bank_transfer,payment,bank_file,
P00002239,A002486,2025-08-25,689.58,card,payment,agency_file,
P00002240,A002489,2025-06-25,151.38,direct_debit,payment,agency_file,
P00002241,A002489,2025-08-04,373.35,card,payment,bank_file,
P00002242,A002491,2024-12-30,74.31,bank_transfer,payment,customer_portal,
P00002243,A002493,2026-03-31,265.21,bank_transfer,payment,agency_file,
P00002244,A002493,2026-04-15,434.82,bpay,payment,agency_file,
P00002245,A002495,2025-12-28,360.83,bank_transfer,payment,direct_debit,
P00002246,A002495,2026-02-08,258.44,direct_debit,payment,agency_file,
P00002247,A002495,2026-03-29,204.33,card,payment,agency_file,
P00002248,A002497,2025-03-31,129.91,bank_transfer,payment,agency_file,
P00002249,A002498,2025-07-01,191.6,bank_transfer,payment,customer_portal,
P00002250,A002499,2025-06-25,190.24,bank_transfer,payment,agency_file,
P00002251,A002499,2025-06-28,680.85,card,payment,manual_adjustment,
P00002252,A002500,2026-01-11,15.36,card,payment,agency_file,
P00002253,A002500,2026-02-06,39.2,cash,payment,customer_portal,
P00002254,A002501,2025-12-18,808.62,direct_debit,payment,agency_file,
P00002255,A002503,2025-05-22,363.9,card,payment,bank_file,
P00002256,A002503,2025-05-29,2575.55,bank_transfer,payment,bank_file,
P00002257,A002507,2025-03-14,52.01,card,payment,agency_file,
P00002258,A002507,2025-04-30,107.6,card,payment,customer_portal,
P00002259,A002508,2025-11-27,232.17,bpay,payment,customer_portal,
P00002260,A002508,2025-12-11,441.41,bank_transfer,payment,direct_debit,
P00002261,A002508,2026-01-11,739.1,bank_transfer,payment,agency_file,
P00002262,A002510,2025-05-16,466.4,bank_transfer,payment,agency_file,
P00002263,A002510,2025-06-24,394.76,card,payment,agency_file,
P00002264,A002510,2025-08-11,383.74,card,payment,manual_adjustment,
P00002265,A002512,2024-11-24,686.23,card,payment,customer_portal,
P00002266,A002512,2024-12-12,1186.34,bank_transfer,payment,bank_file,
P00002267,A002515,2024-12-30,200.52,direct_debit,payment,customer_portal,
P00002268,A002515,2025-01-15,137.34,card,payment,agency_file,
P00002269,A002515,2025-02-13,176.47,direct_debit,payment,agency_file,
P00002270,A002515,2025-03-08,157.21,bank_transfer,payment,agency_file,
P00002271,A002517,2025-10-24,330.15,card,payment,customer_portal,
P00002272,A002517,2025-10-27,328.89,cash,payment,bank_file,
P00002273,A002517,2025-11-29,841.18,card,payment,customer_portal,
P00002274,A002521,2026-02-06,1157.44,bank_transfer,payment,customer_portal,
P00002275,A002524,2025-09-11,1521.45,card,payment,direct_debit,
P00002276,A002527,2025-11-16,47.81,card,payment,manual_adjustment,
P00002277,A002527,2025-11-23,95.87,bank_transfer,payment,agency_file,
P00002278,A002528,2025-10-26,90.52,direct_debit,payment,manual_adjustment,
P00002279,A002531,2026-02-22,901.16,bank_transfer,payment,agency_file,
P00002280,A002533,2024-12-30,673.67,bank_transfer,payment,agency_file,
P00002281,A002533,2025-01-26,561.29,bpay,payment,customer_portal,
P00002282,A002533,2025-02-01,2590.2,card,payment,agency_file,
P00002283,A002534,2025-08-25,582.6,cash,payment,customer_portal,
P00002284,A002534,2025-09-07,337.81,card,payment,customer_portal,
P00002285,A002534,2025-10-14,231.96,card,payment,direct_debit,
P00002286,A002534,2025-10-16,289.05,card,payment,customer_portal,
P00002287,A002536,2025-12-16,85.74,card,payment,bank_file,
P00002288,A002536,2026-01-07,112.35,direct_debit,payment,customer_portal,
P00002289,A002538,2025-10-21,34.13,bank_transfer,payment,customer_portal,
P00002290,A002538,2025-10-23,39.0,card,payment,agency_file,
P00002291,A002538,2025-11-28,28.63,cash,payment,bank_file,
P00002292,A002545,2025-05-02,81.25,bank_transfer,payment,customer_portal,
P00002293,A002545,2025-05-22,217.54,direct_debit,payment,agency_file,
P00002294,A002546,2025-01-08,119.88,direct_debit,payment,customer_portal,
P00002295,A002546,2025-02-08,111.09,card,payment,direct_debit,
P00002296,A002546,2025-03-10,41.12,bank_transfer,payment,agency_file,
P00002297,A002547,2025-03-19,597.11,card,payment,bank_file,
P00002298,A002547,2025-04-17,244.91,card,payment,agency_file,
P00002299,A002547,2025-06-01,268.8,bank_transfer,payment,bank_file,
P00002300,A002547,2025-06-13,226.84,bank_transfer,payment,agency_file,
P00002301,A002548,2026-03-14,714.0,bank_transfer,payment,customer_portal,
P00002302,A002548,2026-04-11,1374.2,bpay,payment,customer_portal,
P00002303,A002549,2025-12-03,36.98,card,payment,customer_portal,
P00002304,A002549,2025-12-10,116.2,cash,payment,manual_adjustment,
P00002305,A002549,2025-12-14,106.32,cash,payment,direct_debit,
P00002306,A002550,2025-09-13,201.09,bank_transfer,payment,customer_portal,
P00002307,A002550,2025-09-24,270.33,bank_transfer,payment,manual_adjustment,
P00002308,A002550,2025-11-04,442.19,direct_debit,payment,agency_file,
P00002309,A002552,2025-02-16,512.53,bank_transfer,payment,agency_file,
P00002310,A002554,2025-10-05,159.12,bank_transfer,payment,agency_file,
P00002311,A002554,2025-11-06,137.88,card,payment,agency_file,
P00002312,A002554,2025-11-27,89.65,bank_transfer,payment,customer_portal,
P00002313,A002557,2025-11-07,13.35,bank_transfer,payment,customer_portal,
P00002314,A002557,2025-11-26,81.52,bank_transfer,payment,customer_portal,
P00002315,A002558,2025-07-10,1230.11,direct_debit,payment,bank_file,
P00002316,A002558,2025-07-14,2059.58,card,payment,direct_debit,
P00002317,A002559,2026-01-27,219.27,card,payment,agency_file,
P00002318,A002561,2025-12-12,62.76,bank_transfer,payment,bank_file,
P00002319,A002561,2025-12-24,127.55,direct_debit,payment,customer_portal,
P00002320,A002561,2025-12-30,109.57,direct_debit,payment,direct_debit,
P00002321,A002563,2026-04-17,123.39,bank_transfer,payment,customer_portal,
P00002322,A002564,2025-04-17,12.03,bank_transfer,payment,manual_adjustment,
P00002323,A002564,2025-04-23,12.65,bank_transfer,payment,customer_portal,
P00002324,A002564,2025-06-04,63.7,card,payment,customer_portal,
P00002325,A002565,2026-02-19,885.83,direct_debit,payment,agency_file,
P00002326,A002566,2026-02-24,586.88,bank_transfer,payment,manual_adjustment,
P00002327,A002568,2025-11-28,398.63,direct_debit,payment,customer_portal,
P00002328,A002568,2025-12-16,460.9,bank_transfer,payment,customer_portal,
P00002329,A002568,2025-12-20,246.35,bank_transfer,payment,customer_portal,
P00002330,A002570,2025-06-18,529.01,bank_transfer,payment,direct_debit,
P00002331,A002570,2025-06-22,175.47,bank_transfer,payment,agency_file,
P00002332,A002570,2025-07-08,509.45,bank_transfer,payment,customer_portal,
P00002333,A002574,2026-04-24,364.79,bank_transfer,payment,agency_file,
P00002334,A002577,2025-06-08,56.21,card,payment,bank_file,
P00002335,A002577,2025-07-01,137.38,direct_debit,payment,direct_debit,
P00002336,A002577,2025-07-23,235.21,card,payment,bank_file,
P00002337,A002579,2026-03-02,240.47,bank_transfer,payment,customer_portal,
P00002338,A002579,2026-03-07,1072.39,bpay,payment,bank_file,
P00002339,A002580,2025-08-02,133.08,bank_transfer,payment,bank_file,
P00002340,A002584,2025-11-12,480.08,card,payment,customer_portal,
P00002341,A002584,2025-12-09,412.77,bank_transfer,payment,agency_file,
P00002342,A002584,2025-12-15,942.26,card,payment,customer_portal,
P00002343,A002586,2025-12-19,817.59,bpay,payment,agency_file,
P00002344,A002588,2026-03-27,268.02,direct_debit,payment,customer_portal,
P00002345,A002591,2026-04-07,48.53,bank_transfer,payment,customer_portal,
P00002346,A002591,2026-04-20,140.72,direct_debit,payment,customer_portal,
P00002347,A002592,2025-10-01,597.96,bank_transfer,payment,agency_file,
P00002348,A002592,2025-10-28,591.34,bank_transfer,payment,bank_file,
P00002349,A002592,2025-11-03,388.56,card,payment,bank_file,
P00002350,A002593,2025-09-10,707.41,bank_transfer,payment,customer_portal,
P00002351,A002593,2025-10-07,1144.09,cash,payment,agency_file,
P00002352,A002594,2026-04-10,76.53,cash,payment,agency_file,
P00002353,A002595,2026-03-04,189.73,card,payment,agency_file,
P00002354,A002595,2026-03-15,128.44,bank_transfer,payment,agency_file,
P00002355,A002595,2026-04-09,298.49,cash,payment,customer_portal,
P00002356,A002595,2026-04-19,108.35,cash,payment,customer_portal,
P00002357,A002596,2026-02-13,26.68,bank_transfer,payment,agency_file,
P00002358,A002596,2026-03-16,28.79,direct_debit,payment,bank_file,
P00002359,A002603,2025-01-11,160.35,card,payment,direct_debit,
P00002360,A002603,2025-02-12,312.76,card,payment,agency_file,
P00002361,A002603,2025-02-15,100.24,bpay,payment,agency_file,
P00002362,A002603,2025-02-25,224.88,bpay,payment,agency_file,
P00002363,A002605,2025-10-17,71.27,card,payment,customer_portal,
P00002364,A002605,2025-11-18,54.49,direct_debit,payment,customer_portal,
P00002365,A002605,2026-01-06,251.21,card,payment,agency_file,
P00002366,A002607,2026-01-30,192.93,card,payment,customer_portal,
P00002367,A002607,2026-03-02,301.95,card,payment,customer_portal,
P00002368,A002607,2026-03-26,148.47,direct_debit,payment,bank_file,
P00002369,A002607,2026-04-03,234.0,card,payment,bank_file,
P00002370,A002610,2026-02-13,1002.2,bpay,payment,bank_file,
P00002371,A002618,2025-12-16,73.35,card,payment,customer_portal,
P00002372,A002618,2025-12-20,159.12,direct_debit,payment,agency_file,
P00002373,A002618,2026-01-27,284.77,direct_debit,payment,agency_file,
P00002374,A002619,2025-06-21,116.4,bank_transfer,payment,direct_debit,
P00002375,A002621,2025-09-04,1095.96,bank_transfer,payment,manual_adjustment,
P00002376,A002621,2025-09-15,726.15,bank_transfer,payment,agency_file,
P00002377,A002621,2025-10-11,864.5,bank_transfer,payment,bank_file,
P00002378,A002621,2025-11-01,1416.47,bank_transfer,payment,bank_file,
P00002379,A002621,2025-11-16,66.09,bpay,payment,customer_portal,
P00002380,A002622,2025-01-24,75.42,bank_transfer,payment,manual_adjustment,
P00002381,A002622,2025-02-23,167.9,direct_debit,payment,bank_file,
P00002382,A002623,2026-02-24,20.79,bpay,payment,bank_file,
P00002383,A002623,2026-03-17,119.57,direct_debit,payment,customer_portal,
P00002384,A002627,2024-12-30,239.59,card,payment,agency_file,
P00002385,A002627,2025-01-20,156.75,bpay,payment,agency_file,
P00002386,A002627,2025-02-14,213.72,bank_transfer,payment,agency_file,
P00002387,A002628,2025-06-24,130.58,bank_transfer,payment,customer_portal,
P00002388,A002628,2025-06-30,103.93,bank_transfer,payment,customer_portal,
P00002389,A002628,2025-08-22,91.02,bpay,payment,customer_portal,
P00002390,A002628,2025-09-13,11.51,card,payment,bank_file,
P00002391,A002629,2025-03-13,110.53,cash,payment,agency_file,
P00002392,A002629,2025-04-09,506.4,bank_transfer,payment,bank_file,
P00002393,A002633,2025-10-27,83.28,card,payment,bank_file,
P00002394,A002633,2025-11-12,63.88,bpay,payment,agency_file,
P00002395,A002633,2025-12-01,164.42,bank_transfer,payment,agency_file,
P00002396,A002636,2025-02-22,115.45,card,payment,customer_portal,
P00002397,A002638,2025-05-31,937.83,card,payment,customer_portal,
P00002398,A002638,2025-06-01,386.12,bank_transfer,payment,direct_debit,
P00002399,A002638,2025-06-15,984.94,bank_transfer,payment,customer_portal,
P00002400,A002640,2026-02-08,215.79,direct_debit,payment,agency_file,
P00002401,A002641,2025-11-27,87.99,bpay,payment,direct_debit,
P00002402,A002641,2025-12-24,147.02,bpay,payment,agency_file,
P00002403,A002641,2026-02-13,196.42,bank_transfer,payment,bank_file,
P00002404,A002642,2025-09-17,100.04,card,payment,manual_adjustment,
P00002405,A002642,2025-10-03,613.47,bpay,payment,bank_file,
P00002406,A002643,2026-02-22,97.9,bank_transfer,payment,agency_file,
P00002407,A002645,2026-02-26,637.52,card,payment,customer_portal,
P00002408,A002650,2025-01-12,443.97,direct_debit,payment,agency_file,
P00002409,A002650,2025-01-21,644.13,bank_transfer,payment,direct_debit,
P00002410,A002650,2025-02-16,621.46,bank_transfer,payment,agency_file,
P00002411,A002651,2026-02-24,41.13,bank_transfer,payment,customer_portal,
P00002412,A002651,2026-03-08,84.56,card,payment,direct_debit,
P00002413,A002651,2026-04-11,63.93,bpay,payment,customer_portal,
P00002414,A002657,2025-10-24,38.33,card,payment,agency_file,
P00002415,A002657,2025-12-03,226.74,direct_debit,payment,agency_file,
P00002416,A002658,2026-04-14,54.06,direct_debit,payment,agency_file,
P00002417,A002660,2025-03-17,219.97,card,payment,agency_file,
P00002418,A002660,2025-04-03,469.32,bank_transfer,payment,bank_file,
P00002419,A002665,2025-11-29,120.6,bank_transfer,payment,bank_file,
P00002420,A002665,2025-12-18,192.27,bpay,payment,bank_file,
P00002421,A002665,2025-12-21,261.14,cash,payment,agency_file,
P00002422,A002665,2026-01-09,83.61,direct_debit,payment,customer_portal,
P00002423,A002665,2026-02-28,15.05,card,payment,bank_file,
