account_id,customer_id,placement_date,placed_balance,original_balance,product_type,risk_band,customer_age,age_band,income_band,employment_status,state,region,customer_segment,digital_consent,hardship_flag,dispute_flag,prior_successful_payments_12m,credit_score_band,tenure_months,assigned_agency,treatment_stream
A001997,C001575,2025-09-09,575.27,854.75,credit_card,B,49,45_54,100k_150k,self_employed,WA,regional,hardship,0,1,0,2,660_719,52,internal_collections,phone_first
A001998,C003104,2025-12-18,1583.25,1578.99,utility_arrears,B,40,35_44,150k_plus,self_employed,NSW,metro,standard,0,0,0,4,660_719,96,internal_collections,phone_first
A001999,C000091,2025-08-23,3433.07,3409.84,credit_card,A,52,45_54,40k_70k,unemployed,SA,metro,hardship,0,1,0,0,720_plus,69,agency_alpha,digital_first
A002000,C000538,2024-12-02,319.3,261.68,telco_arrears,D,32,25_34,40k_70k,full_time,QLD,metro,digital_engaged,1,0,0,0,540_599,46,agency_alpha,sms_email_sequence
A002001,C002948,2024-12-09,1511.33,1500.16,bnpl,C,56,55_64,under_40k,retired,VIC,regional,standard,0,0,0,3,600_659,58,agency_alpha,hardship_review
A002002,C000567,2025-12-19,3516.7,4042.82,personal_loan,A,45,45_54,100k_150k,full_time,NSW,metro,digital_engaged,1,0,0,3,720_plus,59,agency_beta,hardship_review
A002003,C002553,2026-01-02,5873.62,5905.32,personal_loan,D,40,35_44,70k_100k,casual,QLD,regional,digital_engaged,1,0,0,0,540_599,33,agency_beta,phone_first
A002004,C000225,2025-10-03,1786.14,1849.64,credit_card,D,52,45_54,40k_70k,part_time,VIC,regional,standard,1,0,0,1,540_599,77,agency_alpha,phone_first
A002005,C001924,2025-12-04,284.23,308.48,telco_arrears,E,32,25_34,40k_70k,full_time,NSW,metro,standard,0,0,0,0,under_540,53,agency_alpha,phone_first
A002006,C003126,2024-11-25,186.08,231.01,telco_arrears,C,25,25_34,150k_plus,casual,UNKNOWN,metro,standard,1,0,0,0,600_659,51,internal_collections,phone_first
A002007,C002519,2025-09-10,494.4,562.6,credit_card,E,40,35_44,70k_100k,self_employed,NSW,metro,low_contactability,1,0,0,1,under_540,44,agency_beta,digital_first
A002008,C001905,2025-12-02,1330.03,2335.11,credit_card,C,29,25_34,150k_plus,full_time,VIC,regional,digital_engaged,1,0,0,1,600_659,0,agency_gamma,standard
A002009,C001747,2025-08-20,331.69,344.89,telco_arrears,B,47,45_54,under_40k,full_time,QLD,metro,digital_engaged,1,0,0,2,660_719,48,internal_collections,phone_first
A002010,C001734,2025-09-28,313.26,322.48,utility_arrears,A,33,25_34,150k_plus,full_time,SA,metro,standard,1,0,0,4,720_plus,5,internal_collections,sms_email_sequence
A002011,C001550,2026-03-28,1628.6,2268.33,credit_card,B,40,35_44,40k_70k,full_time,TAS,regional,standard,1,0,0,2,660_719,1,agency_gamma,phone_first
A002012,C000576,2026-02-21,1892.3,1958.93,bnpl,B,28,25_34,under_40k,full_time,NSW,unknown,standard,1,0,0,1,660_719,55,agency_alpha,hardship_review
A002013,C002102,2025-08-23,573.47,611.66,utility_arrears,B,43,35_44,40k_70k,self_employed,ACT,unknown,standard,0,0,0,4,660_719,33,agency_beta,digital_first
A002014,C002841,2024-11-03,729.16,667.83,utility_arrears,C,49,45_54,40k_70k,unemployed,QLD,regional,low_contactability,1,0,0,0,600_659,35,agency_beta,phone_first
A002015,C001417,2025-07-11,7996.09,7496.12,credit_card,D,19,18_24,under_40k,full_time,QLD,regional,standard,1,0,0,1,540_599,53,agency_alpha,sms_email_sequence
A002016,C000487,2025-12-09,4172.3,6635.34,personal_loan,A,73,65_plus,70k_100k,retired,WA,metro,standard,1,0,0,3,720_plus,20,internal_collections,digital_first
A002017,C002034,2026-01-28,3773.65,7468.01,credit_card,B,38,35_44,under_40k,casual,NT,metro,low_contactability,0,0,1,1,660_719,74,agency_gamma,hardship_review
A002018,C002969,2024-11-27,3803.73,5039.39,credit_card,B,43,35_44,100k_150k,casual,VIC,metro,hardship,1,1,0,1,660_719,24,internal_collections,sms_email_sequence
A002019,C002241,2025-11-06,2036.78,2187.48,personal_loan,D,42,35_44,100k_150k,unemployed,QLD,regional,standard,0,0,0,0,540_599,25,agency_beta,sms_email_sequence
A002020,C003142,2025-07-10,455.24,607.09,utility_arrears,B,25,25_34,under_40k,part_time,QLD,metro,digital_engaged,1,0,0,4,660_719,40,agency_alpha,legal_warning
A002021,C001345,2026-04-19,1906.99,2334.55,credit_card,B,42,35_44,70k_100k,self_employed,VIC,metro,digital_engaged,1,1,0,3,660_719,0,agency_gamma,digital_first
A002022,C001030,2025-10-16,3216.79,2685.72,credit_card,D,41,35_44,under_40k,casual,NSW,metro,standard,0,0,0,0,540_599,25,internal_collections,digital_first
A002023,C002659,2026-04-13,475.39,403.68,bnpl,B,38,35_44,40k_70k,full_time,SA,metro,standard,0,0,0,2,660_719,45,agency_gamma,standard
A002024,C002872,2025-06-18,3485.53,4217.51,personal_loan,C,35,35_44,150k_plus,part_time,NSW,metro,standard,1,0,0,2,600_659,23,agency_gamma,digital_first
A002025,C001547,2025-06-09,12402.44,10879.86,personal_loan,C,42,35_44,under_40k,part_time,NSW,metro,dispute_prone,1,1,1,2,600_659,9,agency_alpha,legal_warning
A002026,C001762,2025-10-21,1070.17,2038.11,credit_card,C,54,45_54,under_40k,full_time,UNKNOWN,metro,standard,1,0,0,3,600_659,29,agency_alpha,phone_first
A002027,C003010,2025-12-13,5234.43,5147.97,credit_card,C,50,45_54,under_40k,unemployed,QLD,metro,standard,1,0,0,0,600_659,36,agency_beta,hardship_review
A002028,C003147,2025-10-20,10761.42,10625.76,personal_loan,A,24,18_24,70k_100k,full_time,NSW,remote,standard,0,0,1,0,720_plus,22,agency_gamma,legal_warning
A002029,C000869,2026-04-20,2695.24,2229.12,credit_card,D,49,45_54,40k_70k,part_time,QLD,regional,standard,1,0,0,4,540_599,38,agency_alpha,standard
A002030,C002167,2026-03-03,13414.02,24946.99,personal_loan,B,38,35_44,40k_70k,part_time,QLD,metro,standard,1,0,0,3,660_719,36,agency_alpha,hardship_review
A002031,C000054,2025-09-23,46756.45,44098.71,personal_loan,A,41,35_44,under_40k,unemployed,NSW,metro,digital_engaged,0,0,0,3,720_plus,67,agency_beta,phone_first
A002032,C001658,2025-09-01,365.66,639.08,bnpl,B,51,45_54,40k_70k,full_time,WA,metro,standard,1,0,0,5,660_719,2,internal_collections,standard
A002033,C001682,2025-09-14,105.52,199.95,telco_arrears,E,45,45_54,40k_70k,full_time,TAS,metro,standard,1,0,0,0,under_540,58,agency_alpha,legal_warning
A002034,C002388,2025-03-21,360.98,426.77,utility_arrears,C,47,45_54,under_40k,part_time,NSW,regional,dispute_prone,1,0,1,2,600_659,23,internal_collections,phone_first
A002035,C001446,2025-06-02,3341.72,2900.01,personal_loan,E,28,25_34,70k_100k,full_time,ACT,regional,standard,0,0,0,0,under_540,0,agency_alpha,sms_email_sequence
A002036,C002632,2025-08-23,,8233.56,personal_loan,D,70,65_plus,under_40k,self_employed,VIC,metro,standard,1,0,0,2,540_599,75,internal_collections,digital_first
A002037,C001674,2025-11-22,2770.39,3581.32,credit_card,D,46,45_54,,casual,ACT,regional,hardship,0,1,0,2,540_599,88,agency_beta,phone_first
A002038,C002140,2025-10-20,686.21,1281.2,credit_card,C,43,35_44,40k_70k,full_time,WA,metro,digital_engaged,0,0,0,2,600_659,50,internal_collections,digital_first
A002039,C002164,2026-02-10,652.85,649.84,bnpl,C,51,45_54,100k_150k,full_time,NSW,metro,standard,1,1,0,2,600_659,19,agency_beta,phone_first
A002040,C000767,2025-12-04,2083.51,1647.23,credit_card,D,26,25_34,40k_70k,full_time,VIC,metro,low_contactability,1,0,0,3,540_599,26,agency_beta,digital_first
A002041,C001643,2025-09-11,306.36,452.19,credit_card,A,28,25_34,100k_150k,part_time,VIC,remote,hardship,0,1,0,3,720_plus,31,agency_beta,phone_first
A002042,C001065,2025-06-23,1005.97,1254.74,credit_card,D,36,35_44,70k_100k,full_time,NSW,metro,standard,0,1,0,1,540_599,60,agency_alpha,digital_first
A002043,C002199,2026-03-28,631.18,541.73,bnpl,A,33,25_34,under_40k,part_time,NSW,metro,digital_engaged,0,0,0,4,720_plus,38,agency_beta,hardship_review
A002044,C002788,2025-02-21,1856.72,3010.29,credit_card,A,44,35_44,under_40k,full_time,QLD,metro,standard,0,0,0,3,720_plus,77,agency_beta,digital_first
A002045,C000798,2025-03-20,246.49,235.28,telco_arrears,D,25,25_34,under_40k,casual,NSW,metro,digital_engaged,0,0,0,2,540_599,32,internal_collections,digital_first
A002046,C001649,2026-01-04,364.83,417.13,telco_arrears,A,52,45_54,100k_150k,full_time,ACT,metro,low_contactability,1,0,0,2,720_plus,32,agency_gamma,digital_first
A002047,C002271,2026-04-19,3536.22,4470.78,personal_loan,B,18,18_24,70k_100k,unemployed,NSW,metro,dispute_prone,0,0,1,1,660_719,57,agency_beta,digital_first
A002048,C002968,2025-07-21,429.16,530.29,bnpl,A,49,45_54,under_40k,full_time,NSW,metro,standard,1,0,0,3,720_plus,38,internal_collections,phone_first
A002049,C002855,2026-04-19,329.64,468.25,utility_arrears,C,18,18_24,150k_plus,self_employed,VIC,unknown,standard,1,0,1,3,600_659,46,agency_beta,digital_first
A002050,C001255,2025-08-23,666.76,697.54,bnpl,D,18,18_24,40k_70k,casual,WA,regional,digital_engaged,0,0,0,4,540_599,13,agency_beta,sms_email_sequence
A002051,C002112,2025-07-09,9884.34,11560.81,personal_loan,C,49,45_54,70k_100k,full_time,WA,metro,standard,0,0,0,1,600_659,2,agency_alpha,sms_email_sequence
A002052,C003105,2026-04-26,7091.12,6176.77,personal_loan,E,23,18_24,40k_70k,part_time,VIC,regional,standard,0,0,0,0,under_540,60,agency_beta,sms_email_sequence
A002053,C001233,2025-09-16,1336.8,2026.47,credit_card,A,35,35_44,100k_150k,part_time,NSW,metro,standard,0,0,0,1,720_plus,25,agency_alpha,standard
A002054,C002039,2026-01-07,1139.07,2265.74,personal_loan,C,35,35_44,100k_150k,self_employed,NT,remote,standard,0,0,0,0,600_659,49,agency_gamma,sms_email_sequence
A002055,C001391,2025-06-18,588.17,508.73,credit_card,E,29,25_34,70k_100k,student,SA,metro,standard,1,0,0,2,under_540,57,agency_alpha,sms_email_sequence
A002056,C000570,2026-01-09,876.99,697.76,bnpl,D,54,45_54,under_40k,casual,ACT,regional,standard,1,0,0,2,540_599,14,agency_beta,digital_first
A002057,C002532,2026-03-26,1560.64,1695.16,credit_card,C,52,45_54,40k_70k,full_time,TAS,regional,dispute_prone,1,1,1,1,600_659,29,agency_alpha,phone_first
A002058,C002309,2025-10-12,410.06,793.24,bnpl,D,27,25_34,100k_150k,part_time,SA,metro,digital_engaged,0,0,0,0,540_599,49,agency_gamma,digital_first
A002059,C001746,2025-05-09,3853.78,4171.24,personal_loan,C,32,25_34,40k_70k,full_time,QLD,unknown,standard,1,0,0,4,600_659,27,internal_collections,phone_first
A002060,C000559,2025-08-21,2741.37,3498.68,credit_card,A,30,25_34,40k_70k,full_time,NSW,metro,digital_engaged,1,0,0,6,720_plus,39,agency_gamma,phone_first
A002061,C000811,2025-09-15,4786.92,4786.67,credit_card,D,53,45_54,70k_100k,full_time,NSW,regional,standard,0,0,0,0,540_599,29,agency_alpha,phone_first
A002062,C000332,2025-09-28,5630.21,4843.1,credit_card,B,25,25_34,70k_100k,student,NSW,metro,standard,0,0,0,3,660_719,20,internal_collections,phone_first
A002063,C002476,2026-02-21,384.36,346.46,utility_arrears,C,18,18_24,100k_150k,,NSW,metro,standard,0,0,0,4,600_659,9,agency_gamma,phone_first
A002064,C001200,2026-02-26,2552.82,2704.99,personal_loan,D,37,35_44,40k_70k,self_employed,NSW,metro,standard,1,0,0,4,540_599,51,internal_collections,sms_email_sequence
A002065,C002178,2025-05-10,727.22,643.55,bnpl,A,26,25_34,70k_100k,full_time,VIC,regional,standard,0,0,0,5,720_plus,61,agency_beta,phone_first
A002066,C001258,2026-03-24,250.12,258.56,utility_arrears,A,36,35_44,40k_70k,full_time,VIC,metro,standard,1,0,0,1,720_plus,31,agency_alpha,phone_first
A002067,C000421,2025-01-10,1412.48,1866.16,personal_loan,E,48,45_54,40k_70k,full_time,WA,metro,digital_engaged,1,0,0,2,under_540,60,agency_alpha,digital_first
A002068,C001147,2025-07-01,1602.11,2053.53,credit_card,E,52,45_54,40k_70k,full_time,VIC,metro,dispute_prone,1,0,1,3,under_540,24,internal_collections,digital_first
A002069,C000362,2026-01-21,2814.49,3758.71,personal_loan,B,42,35_44,70k_100k,self_employed,QLD,remote,standard,0,0,0,2,660_719,55,agency_gamma,sms_email_sequence
A002070,C001177,2025-07-05,588.14,549.07,telco_arrears,C,29,25_34,70k_100k,full_time,QLD,regional,standard,1,0,0,6,600_659,15,internal_collections,standard
A002071,C002015,2026-04-12,893.9,1385.85,credit_card,C,37,35_44,under_40k,full_time,VIC,metro,digital_engaged,1,0,0,5,600_659,30,agency_beta,phone_first
A002072,C001596,2025-08-02,841.62,1000.27,credit_card,C,31,25_34,40k_70k,part_time,VIC,metro,digital_engaged,1,0,0,1,600_659,23,internal_collections,digital_first
A002073,C001864,2025-04-01,4723.98,3864.8,personal_loan,C,30,25_34,150k_plus,unknown,NSW,metro,standard,1,0,0,1,600_659,43,internal_collections,sms_email_sequence
A002074,C001186,2026-02-09,994.4,1674.68,bnpl,C,24,18_24,150k_plus,full_time,SA,metro,standard,1,0,0,3,600_659,42,agency_alpha,phone_first
A002075,C000203,2024-11-05,5933.73,7838.21,personal_loan,D,21,18_24,100k_150k,full_time,NSW,metro,digital_engaged,1,0,0,0,540_599,43,agency_gamma,standard
A002076,C000983,2026-04-08,380.66,408.52,bnpl,B,53,45_54,under_40k,,NSW,regional,standard,1,0,1,3,660_719,40,agency_beta,standard
A002077,C001322,2024-11-04,1999.76,2867.4,credit_card,D,47,45_54,70k_100k,full_time,NSW,metro,standard,1,0,0,0,540_599,0,agency_gamma,digital_first
A002078,C001127,2026-04-07,245.7,358.67,bnpl,D,25,25_34,100k_150k,full_time,NSW,metro,dispute_prone,1,0,1,0,540_599,25,internal_collections,digital_first
A002079,C001316,2025-04-22,2380.72,3734.55,credit_card,C,42,35_44,under_40k,full_time,ACT,metro,standard,1,0,0,1,600_659,11,agency_gamma,sms_email_sequence
A002080,C002049,2024-12-11,3673.16,3433.56,credit_card,C,43,35_44,40k_70k,full_time,QLD,metro,digital_engaged,1,0,0,4,600_659,37,agency_beta,digital_first
A002081,C000635,2026-01-12,3795.36,2963.9,personal_loan,D,25,25_34,100k_150k,student,VIC,metro,standard,1,0,0,2,540_599,50,agency_beta,digital_first
A002082,C001444,2025-01-28,803.33,638.02,utility_arrears,C,25,25_34,40k_70k,full_time,VIC,metro,dispute_prone,1,0,1,1,600_659,0,agency_alpha,sms_email_sequence
A002083,C001416,2026-04-23,6405.3,6808.87,personal_loan,C,41,35_44,100k_150k,casual,VIC,unknown,hardship,1,1,0,2,600_659,47,agency_alpha,sms_email_sequence
A002084,C001870,2026-01-24,2648.25,2476.5,credit_card,A,35,35_44,40k_70k,full_time,SA,metro,standard,1,0,0,5,720_plus,54,agency_gamma,standard
A002085,C000534,2025-07-12,18446.11,16915.49,personal_loan,C,53,45_54,70k_100k,part_time,NSW,regional,standard,1,0,0,5,600_659,46,agency_alpha,sms_email_sequence
A002086,C002079,2026-04-21,185.65,211.35,utility_arrears,D,35,35_44,40k_70k,full_time,QLD,regional,dispute_prone,0,0,1,5,540_599,26,agency_beta,phone_first
A002087,C000922,2026-03-14,727.28,1070.94,credit_card,B,43,35_44,under_40k,unemployed,NSW,metro,low_contactability,0,0,0,0,660_719,60,internal_collections,legal_warning
A002088,C003020,2025-12-24,800.06,820.22,telco_arrears,B,25,25_34,under_40k,full_time,WA,remote,digital_engaged,1,0,0,3,660_719,55,agency_gamma,hardship_review
A002089,C001912,2024-11-24,1377.83,1107.1,credit_card,C,34,25_34,40k_70k,full_time,NSW,metro,standard,1,0,0,0,600_659,33,agency_alpha,digital_first
A002090,C001145,2026-01-03,486.76,526.0,utility_arrears,B,19,18_24,40k_70k,self_employed,QLD,regional,standard,1,0,0,3,660_719,43,agency_alpha,digital_first
A002091,C000308,2026-04-12,318.23,466.54,utility_arrears,B,69,65_plus,,part_time,NSW,metro,standard,0,1,0,3,660_719,34,agency_beta,digital_first
A002092,C000087,2025-09-04,5285.31,4093.09,personal_loan,D,24,18_24,100k_150k,part_time,QLD,metro,digital_engaged,1,0,0,3,540_599,42,agency_beta,digital_first
A002093,C000459,2026-04-04,2410.31,3313.88,personal_loan,A,47,45_54,under_40k,full_time,SA,regional,standard,1,0,0,1,720_plus,1,internal_collections,digital_first
A002094,C001315,2025-04-24,424.59,475.1,credit_card,B,18,18_24,under_40k,unemployed,VIC,metro,hardship,0,1,0,0,660_719,30,internal_collections,sms_email_sequence
A002095,C000403,2024-12-23,3563.56,6523.78,personal_loan,C,40,35_44,150k_plus,full_time,WA,regional,standard,0,0,1,2,600_659,10,agency_alpha,legal_warning
A002096,C001253,2025-05-11,1077.69,1191.82,utility_arrears,C,28,25_34,150k_plus,self_employed,NSW,regional,standard,1,0,0,3,600_659,54,agency_gamma,digital_first
A002097,C000257,2025-02-02,1946.53,2501.93,credit_card,A,50,45_54,40k_70k,full_time,VIC,metro,digital_engaged,1,0,0,2,720_plus,30,internal_collections,digital_first
A002098,C002092,2025-06-05,829.18,1658.4,credit_card,A,33,25_34,40k_70k,full_time,QLD,metro,digital_engaged,1,0,0,3,720_plus,58,agency_gamma,legal_warning
A002099,C000067,2026-04-27,2128.75,1933.82,credit_card,D,42,35_44,40k_70k,full_time,NSW,remote,digital_engaged,1,0,0,3,540_599,32,agency_alpha,sms_email_sequence
A002100,C000740,2025-07-22,261.68,284.87,utility_arrears,A,44,35_44,100k_150k,casual,NSW,remote,standard,0,0,0,3,720_plus,60,internal_collections,phone_first
A002101,C000082,2025-09-01,1190.66,1096.58,utility_arrears,B,30,25_34,70k_100k,unemployed,ACT,regional,digital_engaged,1,0,0,3,660_719,34,agency_alpha,phone_first
A002102,C000277,2025-03-09,509.72,536.05,bnpl,C,35,35_44,70k_100k,casual,NSW,metro,digital_engaged,1,0,1,3,600_659,39,agency_gamma,standard
A002103,C002499,2026-04-05,5448.16,7170.58,personal_loan,A,37,35_44,70k_100k,full_time,QLD,regional,standard,0,0,0,0,720_plus,0,agency_alpha,digital_first
A002104,C003023,2025-02-11,1155.16,1518.78,personal_loan,C,27,25_34,150k_plus,full_time,UNKNOWN,regional,low_contactability,0,0,0,4,600_659,2,agency_gamma,digital_first
A002105,C001505,2025-03-25,4289.87,3444.87,personal_loan,D,30,25_34,100k_150k,full_time,TAS,regional,digital_engaged,1,0,0,2,540_599,38,internal_collections,phone_first
A002106,C000013,2026-01-05,443.97,740.66,credit_card,E,56,55_64,40k_70k,part_time,VIC,regional,standard,1,1,0,1,under_540,85,internal_collections,phone_first
A002107,C001068,2025-12-20,2508.66,5007.66,personal_loan,C,40,35_44,40k_70k,part_time,QLD,metro,standard,0,0,0,1,600_659,36,internal_collections,sms_email_sequence
A002108,C002655,2025-04-02,2535.21,5059.19,personal_loan,C,20,18_24,under_40k,full_time,NSW,metro,low_contactability,1,0,0,3,600_659,66,internal_collections,phone_first
A002109,C001125,2025-12-20,457.05,712.47,bnpl,C,18,18_24,70k_100k,student,NSW,remote,standard,0,0,0,2,600_659,10,agency_beta,hardship_review
A002110,C000254,2025-09-15,4203.26,4331.46,credit_card,B,35,35_44,100k_150k,self_employed,QLD,metro,low_contactability,1,0,0,1,660_719,58,agency_alpha,phone_first
A002111,C002968,2024-12-03,4968.42,4402.2,credit_card,B,45,45_54,under_40k,self_employed,VIC,metro,hardship,1,1,0,4,660_719,48,internal_collections,phone_first
A002112,C001826,2025-10-06,8578.29,12468.32,personal_loan,A,34,25_34,70k_100k,part_time,VIC,regional,digital_engaged,0,0,0,0,720_plus,51,internal_collections,digital_first
A002113,C000814,2025-05-13,236.5,303.39,utility_arrears,B,37,35_44,under_40k,casual,QLD,unknown,standard,0,0,0,2,660_719,49,agency_alpha,sms_email_sequence
A002114,C002715,2024-12-01,6715.17,10880.05,personal_loan,A,39,35_44,40k_70k,casual,NSW,metro,digital_engaged,1,0,0,5,720_plus,36,internal_collections,sms_email_sequence
A002115,C002470,2024-11-24,301.36,477.39,bnpl,C,66,65_plus,under_40k,retired,VIC,metro,standard,0,0,0,1,600_659,47,agency_beta,digital_first
A002116,C000820,2025-08-27,1304.46,1075.32,bnpl,D,59,55_64,under_40k,self_employed,NSW,regional,standard,1,0,0,0,540_599,46,agency_beta,phone_first
A002117,C000856,2026-02-13,1260.19,1829.66,credit_card,D,22,18_24,70k_100k,full_time,NSW,metro,hardship,0,1,0,0,540_599,37,internal_collections,hardship_review
A002118,C000641,2024-12-09,3208.86,2893.03,credit_card,C,48,45_54,70k_100k,full_time,NSW,regional,standard,0,0,0,4,600_659,50,agency_gamma,sms_email_sequence
A002119,C002973,2026-04-27,399.76,504.71,bnpl,C,52,45_54,40k_70k,full_time,VIC,regional,hardship,1,1,0,2,600_659,15,agency_alpha,legal_warning
A002120,C001068,2026-04-08,3970.43,4548.87,credit_card,C,72,65_plus,100k_150k,retired,NSW,metro,digital_engaged,1,0,0,2,600_659,48,agency_alpha,digital_first
A002121,C001861,2025-12-09,230.37,254.25,utility_arrears,D,46,45_54,100k_150k,part_time,NSW,metro,standard,1,0,1,0,540_599,43,internal_collections,hardship_review
A002122,C002028,2025-02-12,309.76,426.25,telco_arrears,B,23,18_24,70k_100k,part_time,NSW,metro,standard,0,0,0,0,660_719,6,internal_collections,digital_first
