contact_id,account_id,contact_date,contact_channel,contact_result,agent_id,promised_payment_date
K00005148,A002075,2024-11-08,email,no_answer,AG005,
K00005150,A002075,2024-11-15,email,right_party_contact,AG007,
K00005146,A002075,2024-12-21,sms,promise_to_pay,AG037,2024-12-28
K00005149,A002075,2024-12-27,phone,no_answer,AG038,
K00005151,A002075,2025-01-29,letter,dispute_raised,AG025,
K00005152,A002076,2026-04-10,sms,dispute_raised,AG038,
K00005154,A002077,2024-11-11,email,no_answer,AG013,
K00005153,A002077,2024-11-21,sms,delivered,AG006,
K00005155,A002078,2026-04-12,sms,no_answer,AG006,
K00005158,A002079,2025-04-22,sms,delivered,AG022,
K00005157,A002079,2025-06-07,field_visit,right_party_contact,AG028,
K00005156,A002079,2025-11-01,email,no_answer,AG034,
K00005160,A002080,2024-12-21,letter,no_answer,AG033,
K00005159,A002080,2025-04-21,sms,hardship_discussed,AG036,
K00005162,A002081,2026-02-06,sms,right_party_contact,AG045,
K00005161,A002081,2026-02-09,email,delivered,AG031,
K00005163,A002081,2026-04-22,phone,no_answer,AG035,
K00005164,A002082,2025-03-10,email,no_answer,AG017,
K00005165,A002082,2025-11-19,phone,dispute_raised,AG039,
K00005166,A002083,2026-04-26,field_visit,delivered,AG031,
K00005167,A002083,2026-04-27,email,delivered,AG015,
K00005168,A002083,2026-04-28,sms,right_party_contact,AG045,
K00005170,A002084,2026-01-24,email,dispute_raised,AG017,
K00005169,A002084,2026-02-05,email,delivered,AG032,
K00005172,A002085,2025-07-15,email,delivered,AG018,
K00005171,A002085,2025-08-06,phone,right_party_contact,AG034,
K00005173,A002087,2026-04-01,email,dispute_raised,AG002,
K00005174,A002088,2026-02-08,email,promise_to_pay,AG040,2026-02-13
K00005175,A002088,2026-02-25,sms,no_answer,AG011,
K00005176,A002090,2026-01-24,sms,promise_to_pay,AG031,2026-02-03
K00005177,A002090,2026-03-09,email,delivered,AG021,
K00005178,A002090,2026-04-16,sms,wrong_number,AG011,
K00005180,A002091,2026-04-21,sms,hardship_discussed,AG004,
K00005179,A002091,2026-04-30,sms,delivered,AG020,
K00005182,A002092,2025-09-04,email,no_answer,AG010,
K00005184,A002092,2025-09-07,sms,delivered,AG006,
K00005181,A002092,2025-09-12,sms,right_party_contact,AG020,
K00005183,A002092,2025-09-29,sms,promise_to_pay,AG044,2025-10-09
K00005186,A002093,2026-04-24,sms,no_answer,AG007,
K00005185,A002093,2026-04-26,sms,no_answer,AG022,
K00005187,A002094,2025-05-05,phone,right_party_contact,AG029,
K00005189,A002095,2024-12-26,sms,dispute_raised,AG001,
K00005188,A002095,2025-01-06,sms,delivered,AG042,
K00005190,A002095,2025-02-03,phone,dispute_raised,AG038,
K00005191,A002096,2025-05-12,letter,hardship_discussed,AG041,
K00005193,A002096,2025-05-12,email,delivered,AG022,
K00005192,A002096,2025-05-20,email,delivered,AG033,
K00005194,A002096,2025-06-26,email,wrong_number,AG029,
K00005195,A002097,2025-03-24,email,promise_to_pay,AG032,2025-03-31
K00005196,A002097,2025-05-29,email,delivered,AG035,
K00005197,A002098,2025-06-08,sms,delivered,AG008,
K00005200,A002098,2025-07-01,email,no_answer,AG024,
K00005198,A002098,2025-08-18,email,wrong_number,AG014,
K00005199,A002098,2025-12-24,sms,dispute_raised,AG034,
K00005201,A002099,2026-04-27,sms,delivered,AG006,
K00005202,A002100,2025-07-27,email,hardship_discussed,AG013,
K00005204,A002100,2025-07-27,sms,no_answer,AG010,
K00005203,A002100,2025-12-01,email,wrong_number,AG001,
K00005206,A002101,2025-09-20,sms,right_party_contact,AG011,
K00005205,A002101,2025-12-07,phone,no_answer,AG007,
K00005208,A002102,2025-04-03,email,no_answer,AG036,
K00005209,A002102,2025-04-03,phone,dispute_raised,AG003,
K00005207,A002102,2025-04-29,email,no_answer,AG010,
K00005210,A002102,2025-07-25,email,no_answer,AG033,
K00005211,A002103,2026-04-06,sms,no_answer,AG028,
K00005212,A002104,2025-02-22,sms,no_answer,AG017,
K00005214,A002104,2025-02-28,phone,promise_to_pay,AG025,2025-03-03
K00005218,A002104,2025-03-10,email,delivered,AG016,
K00005219,A002104,2025-03-15,sms,delivered,AG006,
K00005213,A002104,2025-03-22,email,no_answer,AG039,
K00005217,A002104,2025-04-03,letter,promise_to_pay,AG013,2025-04-13
K00005215,A002104,2025-04-09,letter,wrong_number,AG002,
K00005216,A002104,2025-08-19,sms,wrong_number,AG033,
K00005221,A002106,2026-02-02,phone,dispute_raised,AG024,
K00005222,A002106,2026-02-02,sms,wrong_number,AG011,
K00005220,A002106,2026-03-15,sms,delivered,AG032,
K00005226,A002107,2025-12-29,email,promise_to_pay,AG003,2026-01-01
K00005225,A002107,2026-01-07,sms,dispute_raised,AG025,
K00005223,A002107,2026-02-03,email,promise_to_pay,AG041,2026-02-17
K00005224,A002107,2026-02-07,letter,no_answer,AG042,
K00005227,A002107,2026-02-14,sms,right_party_contact,AG027,
K00005229,A002108,2025-04-20,email,delivered,AG042,
K00005230,A002108,2025-05-05,email,delivered,AG015,
K00005228,A002108,2025-05-09,phone,delivered,AG025,
K00005231,A002109,2025-12-21,sms,hardship_discussed,AG045,
K00005234,A002110,2025-10-03,email,wrong_number,AG045,
K00005232,A002110,2025-10-13,email,wrong_number,AG005,
K00005233,A002110,2026-01-19,email,no_answer,AG045,
K00005235,A002111,2024-12-22,sms,delivered,AG026,
K00005237,A002112,2025-10-10,phone,hardship_discussed,AG032,
K00005240,A002112,2025-10-18,sms,wrong_number,AG036,
K00005241,A002112,2025-10-18,email,promise_to_pay,AG002,2025-10-25
K00005238,A002112,2025-11-03,phone,delivered,AG037,
K00005236,A002112,2025-11-24,phone,delivered,AG025,
K00005239,A002112,2025-12-25,sms,delivered,AG005,
K00005244,A002113,2025-05-21,email,delivered,AG010,
K00005242,A002113,2025-06-02,email,hardship_discussed,AG003,
K00005243,A002113,2025-06-19,email,hardship_discussed,AG040,
K00005247,A002114,2024-12-02,letter,right_party_contact,AG013,
K00005246,A002114,2024-12-25,sms,delivered,AG019,
K00005248,A002114,2025-01-21,sms,no_answer,AG002,
K00005245,A002114,2025-02-05,email,no_answer,AG027,
K00005249,A002115,2024-12-11,phone,no_answer,AG018,
K00005251,A002117,2026-04-02,phone,delivered,AG009,
K00005250,A002117,2026-04-21,sms,no_answer,AG012,
K00005253,A002118,2024-12-13,letter,dispute_raised,AG019,
K00005254,A002118,2024-12-14,sms,wrong_number,AG008,
K00005252,A002118,2025-02-17,phone,hardship_discussed,AG043,
K00005255,A002118,2025-03-26,sms,no_answer,AG044,
K00005258,A002121,2025-12-10,email,right_party_contact,AG012,
K00005256,A002121,2025-12-21,email,dispute_raised,AG018,
K00005257,A002121,2026-01-03,email,dispute_raised,AG030,
K00005259,A002122,2025-02-14,sms,wrong_number,AG035,
K00005261,A002122,2025-03-15,phone,delivered,AG006,
K00005260,A002122,2025-05-30,email,right_party_contact,AG009,
K00005263,A002123,2025-11-10,phone,no_answer,AG040,
K00005264,A002123,2025-11-23,sms,promise_to_pay,AG004,2025-11-30
K00005262,A002123,2025-12-04,email,no_answer,AG030,
K00005265,A002124,2025-10-27,email,no_answer,AG038,
K00005266,A002124,2025-12-04,email,promise_to_pay,AG025,2025-12-14
K00005269,A002125,2026-01-01,sms,dispute_raised,AG028,
K00005268,A002125,2026-01-20,letter,wrong_number,AG029,
K00005267,A002125,2026-01-23,phone,no_answer,AG043,
K00005270,A002125,2026-01-24,email,delivered,AG021,
K00005276,A002126,2024-11-06,sms,delivered,AG005,
K00005274,A002126,2024-11-08,sms,promise_to_pay,AG024,2024-11-15
K00005271,A002126,2024-11-22,email,right_party_contact,AG002,
K00005272,A002126,2024-11-22,email,no_answer,AG010,
K00005273,A002126,2025-01-27,email,no_answer,AG020,
K00005275,A002126,2025-05-14,sms,no_answer,AG011,
K00005277,A002127,2026-01-12,email,right_party_contact,AG005,
K00005278,A002128,2025-06-10,email,delivered,AG039,
K00005279,A002129,2025-10-16,email,dispute_raised,AG044,
K00005282,A002129,2025-10-20,sms,promise_to_pay,AG026,2025-10-30
K00005280,A002129,2025-11-16,sms,delivered,AG014,
K00005281,A002129,2025-12-04,sms,no_answer,AG017,
K00005283,A002130,2026-01-10,email,hardship_discussed,AG037,
K00005284,A002130,2026-02-16,sms,delivered,AG024,
K00005285,A002131,2026-04-21,email,right_party_contact,AG023,
K00005286,A002132,2025-05-05,email,no_answer,AG036,
K00005287,A002132,2025-06-21,email,promise_to_pay,AG001,2025-06-24
K00005289,A002133,2026-03-01,email,promise_to_pay,AG040,2026-03-11
K00005288,A002133,2026-03-10,phone,delivered,AG014,
K00005290,A002134,2025-11-16,sms,no_answer,AG033,
K00005291,A002135,2025-11-21,letter,dispute_raised,AG035,
K00005293,A002136,2025-05-11,sms,delivered,AG043,
K00005294,A002136,2025-06-08,email,right_party_contact,AG033,
K00005292,A002136,2025-09-29,sms,right_party_contact,AG007,
K00005295,A002136,2025-10-07,email,hardship_discussed,AG007,
K00005296,A002137,2025-05-23,email,delivered,AG045,
K00005298,A002137,2025-06-08,phone,promise_to_pay,AG012,2025-06-13
K00005297,A002137,2025-06-10,phone,right_party_contact,AG001,
K00005299,A002138,2025-02-08,phone,right_party_contact,AG025,
K00005300,A002138,2025-03-30,email,no_answer,AG036,
K00005302,A002139,2025-11-12,email,wrong_number,AG024,
K00005301,A002139,2026-01-12,sms,delivered,AG037,
K00005303,A002141,2026-01-04,email,no_answer,AG044,
K00005306,A002141,2026-01-30,sms,no_answer,AG040,
K00005305,A002141,2026-02-22,phone,wrong_number,AG021,
K00005304,A002141,2026-03-14,email,right_party_contact,AG044,
K00005308,A002144,2025-12-24,sms,delivered,AG035,
K00005309,A002144,2026-01-15,sms,right_party_contact,AG024,
K00005307,A002144,2026-02-15,email,promise_to_pay,AG002,2026-02-25
K00005310,A002145,2026-01-04,sms,wrong_number,AG032,
K00005313,A002145,2026-02-05,email,no_answer,AG020,
K00005311,A002145,2026-02-20,sms,delivered,AG024,
K00005312,A002145,2026-03-28,email,wrong_number,AG001,
K00005316,A002146,2025-09-14,phone,hardship_discussed,AG044,
K00005314,A002146,2025-09-16,sms,hardship_discussed,AG030,
K00005315,A002146,2025-10-10,sms,no_answer,AG008,
K00005317,A002146,2025-11-17,phone,hardship_discussed,AG028,
K00005319,A002147,2025-05-01,phone,delivered,AG014,
K00005318,A002147,2025-06-07,email,promise_to_pay,AG019,2025-06-14
K00005322,A002148,2025-08-19,sms,hardship_discussed,AG005,
K00005323,A002148,2025-08-22,phone,wrong_number,AG016,
K00005320,A002148,2025-09-21,letter,promise_to_pay,AG022,2025-10-05
K00005321,A002148,2026-02-25,email,delivered,AG009,
K00005325,A002150,2025-10-20,sms,delivered,AG026,
K00005327,A002150,2025-10-22,email,promise_to_pay,AG010,2025-10-27
K00005324,A002150,2025-11-04,email,delivered,AG005,
K00005326,A002150,2025-12-18,phone,promise_to_pay,AG030,2025-12-28
K00005329,A002151,2025-08-16,phone,delivered,AG040,
K00005328,A002151,2025-09-01,phone,no_answer,AG038,
K00005330,A002151,2025-10-23,phone,wrong_number,AG030,
K00005332,A002152,2025-05-26,sms,no_answer,AG003,
K00005335,A002152,2025-05-26,email,no_answer,AG026,
K00005331,A002152,2025-06-01,sms,no_answer,AG012,
K00005334,A002152,2025-06-18,sms,delivered,AG012,
K00005333,A002152,2025-07-04,sms,wrong_number,AG003,
K00005337,A002153,2026-02-27,email,wrong_number,AG029,
K00005336,A002153,2026-04-17,sms,right_party_contact,AG029,
K00005338,A002154,2025-08-30,sms,delivered,AG020,
K00005340,A002154,2025-10-28,phone,no_answer,AG029,
K00005339,A002154,2026-02-12,phone,hardship_discussed,AG043,
K00005343,A002155,2025-11-27,sms,no_answer,AG019,
K00005344,A002155,2026-01-07,field_visit,hardship_discussed,AG002,
K00005342,A002155,2026-02-02,phone,delivered,AG015,
K00005341,A002155,2026-04-08,email,delivered,AG021,
K00005345,A002156,2026-03-12,sms,delivered,AG001,
K00005346,A002157,2025-03-01,sms,right_party_contact,AG018,
K00005347,A002157,2025-03-08,email,dispute_raised,AG005,
K00005351,A002157,2025-03-22,sms,delivered,AG035,
K00005350,A002157,2025-03-26,email,delivered,AG015,
K00005348,A002157,2025-04-06,email,hardship_discussed,AG032,
K00005349,A002157,2025-04-14,letter,hardship_discussed,AG015,
K00005352,A002159,2026-03-31,phone,dispute_raised,AG006,
K00005353,A002160,2026-01-29,email,delivered,AG003,
K00005354,A002161,2026-03-19,letter,right_party_contact,AG042,
K00005356,A002161,2026-03-24,email,right_party_contact,AG039,
K00005355,A002161,2026-04-22,email,delivered,AG006,
K00005357,A002162,2026-04-07,email,no_answer,AG015,
K00005358,A002163,2025-10-16,phone,promise_to_pay,AG045,2025-10-30
K00005359,A002164,2026-03-29,email,promise_to_pay,AG004,2026-04-12
K00005360,A002164,2026-04-12,sms,no_answer,AG012,
K00005362,A002165,2025-04-14,phone,delivered,AG044,
K00005361,A002165,2025-05-12,sms,hardship_discussed,AG001,
K00005363,A002165,2025-06-13,field_visit,right_party_contact,AG011,
K00005364,A002166,2025-01-09,sms,right_party_contact,AG034,
K00005366,A002166,2025-01-15,email,promise_to_pay,AG030,2025-01-29
K00005365,A002166,2025-01-16,sms,hardship_discussed,AG021,
K00005370,A002167,2025-02-15,sms,delivered,AG019,
K00005369,A002167,2025-02-22,email,delivered,AG043,
K00005371,A002167,2025-03-10,letter,delivered,AG037,
K00005372,A002167,2025-03-27,email,delivered,AG011,
K00005368,A002167,2025-04-08,phone,wrong_number,AG034,
K00005367,A002167,2025-05-17,phone,delivered,AG025,
K00005375,A002168,2026-01-21,phone,wrong_number,AG034,
K00005374,A002168,2026-01-31,email,wrong_number,AG028,
K00005373,A002168,2026-02-28,letter,no_answer,AG001,
K00005377,A002169,2026-04-08,email,no_answer,AG023,
K00005376,A002169,2026-04-23,sms,promise_to_pay,AG041,2026-05-03
K00005379,A002170,2025-10-19,field_visit,wrong_number,AG008,
K00005378,A002170,2025-11-12,email,delivered,AG001,
K00005380,A002171,2025-06-09,sms,delivered,AG035,
K00005381,A002171,2025-09-01,sms,delivered,AG039,
K00005382,A002172,2025-01-03,sms,delivered,AG005,
K00005384,A002172,2025-01-26,email,delivered,AG013,
K00005383,A002172,2025-02-27,email,delivered,AG001,
K00005385,A002173,2025-03-18,phone,wrong_number,AG030,
K00005386,A002173,2025-04-11,sms,delivered,AG002,
K00005390,A002174,2025-02-03,email,right_party_contact,AG010,
K00005388,A002174,2025-02-17,email,delivered,AG014,
K00005391,A002174,2025-02-25,sms,promise_to_pay,AG004,2025-03-04
K00005389,A002174,2025-03-13,sms,wrong_number,AG024,
K00005387,A002174,2025-05-06,sms,no_answer,AG014,
K00005392,A002175,2025-12-16,phone,right_party_contact,AG015,
K00005393,A002176,2026-04-03,sms,no_answer,AG012,
K00005394,A002177,2026-03-01,sms,delivered,AG045,
K00005395,A002178,2025-07-20,sms,delivered,AG018,
K00005396,A002178,2025-08-10,letter,promise_to_pay,AG040,2025-08-13
K00005398,A002179,2025-12-18,phone,promise_to_pay,AG030,2025-12-23
K00005397,A002179,2026-01-17,phone,dispute_raised,AG001,
K00005399,A002180,2026-03-11,email,no_answer,AG036,
K00005400,A002180,2026-03-17,sms,wrong_number,AG012,
K00005404,A002181,2025-12-06,sms,dispute_raised,AG005,
K00005402,A002181,2025-12-07,sms,dispute_raised,AG018,
K00005401,A002181,2026-01-14,phone,delivered,AG045,
K00005403,A002181,2026-01-14,sms,no_answer,AG011,
K00005405,A002182,2026-04-07,email,wrong_number,AG030,
K00005406,A002183,2025-03-24,letter,delivered,AG040,
K00005407,A002183,2025-05-01,letter,wrong_number,AG023,
K00005408,A002184,2025-04-11,email,hardship_discussed,AG002,
K00005409,A002185,2025-09-13,phone,promise_to_pay,AG031,2025-09-16
K00005410,A002185,2025-10-21,sms,right_party_contact,AG001,
K00005411,A002186,2026-02-25,email,no_answer,AG001,
K00005412,A002187,2025-02-08,letter,delivered,AG003,
K00005413,A002187,2025-03-15,sms,promise_to_pay,AG006,2025-03-29
K00005414,A002188,2025-12-08,sms,right_party_contact,AG036,
K00005416,A002188,2025-12-08,sms,wrong_number,AG030,
K00005415,A002188,2025-12-12,sms,delivered,AG039,
K00005417,A002189,2025-12-29,email,delivered,AG036,
K00005419,A002189,2026-02-04,sms,delivered,AG042,
K00005418,A002189,2026-02-20,letter,no_answer,AG012,
K00005420,A002190,2026-01-25,email,delivered,AG039,
K00005422,A002191,2025-08-18,field_visit,hardship_discussed,AG013,
K00005421,A002191,2025-09-02,sms,no_answer,AG041,
K00005423,A002191,2025-09-10,email,no_answer,AG016,
K00005425,A002192,2025-12-28,email,hardship_discussed,AG006,
K00005426,A002192,2026-02-14,letter,no_answer,AG016,
K00005424,A002192,2026-03-26,phone,right_party_contact,AG034,
K00005428,A002193,2025-10-08,sms,hardship_discussed,AG023,
K00005427,A002193,2025-12-16,letter,delivered,AG019,
K00005429,A002194,2025-11-24,sms,dispute_raised,AG011,
K00005430,A002194,2025-11-25,sms,promise_to_pay,AG016,2025-12-05
K00005431,A002194,2025-11-27,phone,hardship_discussed,AG009,
K00005432,A002194,2025-12-16,email,delivered,AG031,
K00005433,A002195,2025-11-15,email,wrong_number,AG008,
K00005435,A002195,2026-01-08,phone,wrong_number,AG016,
K00005434,A002195,2026-02-21,sms,wrong_number,AG023,
K00005439,A002196,2024-12-14,sms,promise_to_pay,AG043,2024-12-19
K00005436,A002196,2024-12-27,email,right_party_contact,AG017,
K00005437,A002196,2025-01-14,phone,wrong_number,AG002,
K00005440,A002196,2025-02-23,email,delivered,AG003,
K00005441,A002196,2025-02-23,phone,right_party_contact,AG019,
K00005438,A002196,2025-03-30,email,delivered,AG038,
K00005442,A002197,2025-12-22,email,promise_to_pay,AG026,2026-01-05
K00005445,A002198,2025-08-22,field_visit,no_answer,AG041,
K00005447,A002198,2025-08-25,email,delivered,AG010,
K00005446,A002198,2025-09-01,phone,delivered,AG011,
K00005444,A002198,2025-09-19,email,hardship_discussed,AG012,
K00005443,A002198,2025-11-13,phone,no_answer,AG040,
K00005450,A002199,2025-04-09,letter,no_answer,AG023,
K00005448,A002199,2025-04-23,email,right_party_contact,AG023,
K00005451,A002199,2025-04-26,sms,hardship_discussed,AG015,
K00005449,A002199,2025-08-30,phone,right_party_contact,AG020,
K00005452,A002200,2025-06-11,letter,no_answer,AG010,
K00005453,A002200,2025-06-15,phone,delivered,AG043,
K00005455,A002201,2025-08-07,phone,right_party_contact,AG045,
K00005456,A002201,2025-08-09,phone,delivered,AG044,
K00005454,A002201,2025-08-23,email,delivered,AG009,
K00005457,A002201,2025-11-03,sms,promise_to_pay,AG021,2025-11-10
K00005459,A002202,2025-03-12,email,wrong_number,AG013,
K00005458,A002202,2025-04-27,sms,right_party_contact,AG034,
K00005460,A002203,2025-05-23,sms,delivered,AG022,
K00005464,A002204,2025-03-18,email,delivered,AG023,
K00005463,A002204,2025-03-22,sms,delivered,AG012,
K00005462,A002204,2025-03-24,phone,promise_to_pay,AG042,2025-03-27
K00005465,A002204,2025-03-25,letter,delivered,AG018,
K00005461,A002204,2025-05-31,field_visit,delivered,AG035,
K00005466,A002204,2025-08-02,email,delivered,AG020,
K00005467,A002205,2025-10-15,field_visit,right_party_contact,AG006,
K00005468,A002206,2026-02-21,email,no_answer,AG045,
K00005469,A002206,2026-03-15,email,delivered,AG040,
K00005470,A002206,2026-04-01,sms,no_answer,AG036,
K00005473,A002207,2026-01-15,email,right_party_contact,AG013,
K00005472,A002207,2026-03-07,letter,right_party_contact,AG011,
K00005471,A002207,2026-04-21,phone,delivered,AG010,
K00005478,A002208,2025-07-07,email,wrong_number,AG006,
K00005474,A002208,2025-07-19,email,delivered,AG003,
